r/R_[-],B1Alpha_[deg],B1AxInd_[-],B1Cl_[-],B1Cd_[-],B1Cm_[-],B1Vrel_[m/s],B1Fx_[N/m],B1Fy_[N/m],B1Fl_[N/m],B1Fd_[N/m],B1Fn_[N/m],B1Ft_[N/m],B1Mm_[N-m/m],B1Ct_[-],B1CtAvg_[-],B1Gamma_[m^2/s],r_[m]
0.00015750511891636477,70.73188648297894,0.0,0.0,0.5,0.0,10.000027985934876,108.4740554367652,-0.25623869288150775,0.0,108.47434676023184,102.39814847752297,-35.795337846711604,0.0,0.0,0.07470937581892807,0.0,0.01
0.06473460387462592,26.714185852241744,0.0,0.0,0.5,0.0,13.93763879774895,164.50421366386098,-159.7112830677222,4.3596542777167525e-06,229.28002355128223,103.07060346151478,-204.80670939306003,0.0,0.31201140471875916,0.07470937581892807,0.0,4.109999999999999
0.2261773507638998,-1.135559926826603,0.015197410930250635,0.033138110808245365,0.012044595117314679,-0.07734593576643302,35.36415792941108,125.36769558604772,-8.338598869667711,118.08650781103779,42.92049236930488,117.2127065094413,-45.25230673471145,-1282.1819000322166,0.06805600742771925,0.07470937581892807,2.7258426194284935,14.36
0.4199086470310285,-4.0406304611570025,-0.06106760479394223,-0.08942541936630331,0.007012122344558139,-0.11595246483762606,63.76247352151164,-868.2267192588602,-217.48245912791174,-892.3119670911789,69.968943293975,-895.024253897818,-6.919090098175068,-4636.124240362816,-0.253868177857579,0.07470937581892807,-11.423928819758705,26.66
0.5490628445424476,-4.203380166497657,-0.008390654750435598,-0.009924209946379527,0.006366920377581573,-0.12055045297467389,82.95136717533218,-133.96566439239518,-111.0813129196901,-146.47561098400405,93.9720720871737,-152.96949668738915,-82.98306607575549,-6230.951987836509,-0.02995721135946738,0.07470937581892807,-1.441470097360808,34.86
0.6782170420538667,-3.5125749921727176,0.03154797755823825,0.035203544084338304,0.006840143769125971,-0.08895850039730265,102.20642664671047,687.4094895263187,-66.89873840749055,677.9776657200904,131.73290003101772,668.6330598288633,-173.02342888924724,-5156.831779738452,0.1244448021937102,0.07470937581892807,5.415032811471042,43.059999999999995
0.8073712395652858,-3.0171130619967688,0.08192168741397782,0.08609724821551733,0.0064169747982020225,-0.09112873681773957,121.49604679898151,1965.5220287463897,2.441948273088762,1960.0871310393627,146.08864672495798,1949.680721629885,-249.05357409036537,-5223.927631932154,0.2989059621159854,0.07470937581892807,13.16973840075613,51.26
0.9042368876988501,-2.5915923170853636,0.14546006186506263,0.13723614405405943,0.00595790422332947,-0.09277243633241962,135.97456840883518,3244.37183524153,63.27567187704283,3241.935187249106,140.74382177996847,3232.255473397511,-287.18898440226576,-4571.608705293418,0.4405328915767784,0.07470937581892807,19.463032352530732,57.41
0.9688124114033705,-5.930762459936701,1.0,-0.2564553942130819,0.008180705761022703,-0.08323541768417739,145.29893341510274,-4705.710363796247,-150.10808871328751,-4705.710363796247,150.108088713221,-4696.033091388339,336.920263584385,-2167.224487260654,-0.5963695159488025,0.07470937581892807,-26.43788227825061,61.509899999999995
