r/R_[-],B1Alpha_[deg],B1AxInd_[-],B1Cl_[-],B1Cd_[-],B1Cm_[-],B1Vrel_[m/s],B1Fx_[N/m],B1Fy_[N/m],B1Fl_[N/m],B1Fd_[N/m],B1Fn_[N/m],B1Ft_[N/m],B1Mm_[N-m/m],B1Ct_[-],B1CtAvg_[-],B1Gamma_[m^2/s],r_[m]
0.00015750511891636477,76.35840002050054,0.0,0.0,0.5,0.0,10.000027985934876,108.4740554367652,-0.25623869288150775,0.0,108.47434676023184,105.41429585617655,-25.58342801065016,0.0,0.0,1.0405953385670297,0.0,0.01
0.06473460387462592,32.340695195868875,0.0,0.0,0.5,0.0,13.93763879774895,164.50421366386098,-159.7112830677222,4.3596542777167525e-06,229.28002355128223,122.65395542342915,-193.71458704086098,0.0,0.31201140471875916,1.0405953385670297,0.0,4.109999999999999
0.2261773507638998,1.176956662583092,0.21471538820248784,0.3596316730223989,0.009839638515601623,-0.09056873203107375,35.29559087245093,1252.3440819900584,249.969577928086,1276.5697658026043,34.92736164302162,1277.018091306753,-8.698843059151963,-1495.562878617797,0.6798365220606394,1.0405953385670297,29.52487723256949,14.36
0.4199086470310285,-1.3431157487010632,0.2621885848539609,0.26751767884367,0.006686118605765164,-0.12786705465151535,63.710661679339076,2654.813085642072,242.46868479928276,2665.0303974105987,66.60756445222056,2662.7369177346113,-129.05602027682056,-5104.200290515087,0.7762633257586559,1.0405953385670297,34.147109709257464,26.66
0.5490628445424476,-1.7245952925263563,0.44602606519300747,0.3045893397218346,0.005700736441238396,-0.12903651400737357,82.83442721220013,4478.471558260113,216.08911884809268,4482.896964585518,83.90253341467452,4478.34069194609,-218.77964248059288,-6650.782735915799,1.0014694410441594,1.0405953385670297,44.17857659239151,34.86
0.6782170420538667,-0.9636849619939201,0.5797048499662389,0.33207539225406635,0.005200692889803592,-0.09721215833767595,102.0859659681732,6379.008407193631,162.84324723483638,6380.304325482519,99.92311974095726,6377.72127810188,-207.21657492959747,-5622.011947955355,1.15482030946684,1.0405953385670297,51.01985697473716,43.059999999999995
0.8073712395652858,-0.3933369198039432,0.7180223952210627,0.3969071074327778,0.005205205105920357,-0.09940315357652657,121.4018833692443,9022.287109468749,91.26545642923291,9021.973628104222,118.31791533106222,9020.948221771638,-180.2506176539007,-5689.427584734103,1.3720606380903493,1.0405953385670297,60.66525538950756,51.26
0.9042368876988501,0.2886900697281693,0.7967347587212172,0.47499626464741673,0.005192273771072343,-0.10310936169983195,135.90953445363508,11210.700872628371,45.13141338647988,11210.121831933106,122.53997505159671,11210.596448592614,-66.05542273624144,-5076.128321481177,1.52223071917206,1.0405953385670297,67.33245160685023,57.41
0.9688124114033705,-0.30424392793722915,1.0,0.4071181803882322,0.005204684172718908,-0.09981999227520764,145.29893341510274,7470.228182245517,-95.50095780664746,7470.228182245517,95.50095780660865,7469.615501980059,-135.16794085911147,-2599.041617023219,0.9467255782140523,1.0405953385670297,41.9696476241662,61.509899999999995
